GO_ID	GO_name	num_seed_genes	num_total_seed_genes	num_genes_genespace	LOD	p_value	p_adjust	seed_gene_symbols	seed_gene_IDs
GO:0005488	binding	225	252	13455	0.464935658285	1.03941142856e-09	0	GTF2H1,VDAC2,GTF2H4,PELP1,SNAPIN,ECI2,EIF3E,PATZ1,TFG,PPP1R13B,PPP1CB,KIF5B,PEX19,USP19,NEURL4,XPOT,SSX2IP,SNX6,RALGAPB,KRT6B,SLC25A10,RANGAP1,RPS27L,KIF22,COPB1,COPA,KLC1,COPB2,XPO5,BIRC6,CTNNA1,HLA-E,AIMP2,ESPL1,CTNNB1,COPS3,KIF20A,DBNL,SPTBN1,MAPK6,PHKG2,VAC14,FLNA,FLII,CENPE,FTH1,RPAP2,MYO5A,SAMM50,ATXN2,ATXN10,PNKD,ARCN1,CHCHD3,SEC24A,GNAS,C1QBP,CCDC6,KIRREL,MAP4,USP9X,MUS81,UCHL5,SLC25A12,RALGAPA1,WDR92,PPP1CA,CBWD2,CEP170,TMED10,PHKA2,PHKB,WDR48,PHKA1,SEC16A,HPS6,NEK9,COMMD4,USP16,COPS8,CRKL,ARAF,ERCC3,TUBB1,ATP6V1A,FKBP5,WDR20,CEP290,VPS4B,COMMD1,AIMP1,COMMD8,KIF5C,COMMD3,PTPN1,ATAD3A,ARID1A,SLC27A2,SORT1,IMMT,GCN1,FNDC3A,MAPKAPK5,HEATR1,BLMH,WDR24,SENP1,GFOD1,TRPM7,NME7,CEP104,AKAP9,COMMD2,SUGP2,ACTBL2,CCP110,TOMM22,TEX10,NKAP,SMARCD1,SMARCD2,TUBB4A,TUBB3,COPE,NCOA4,DPF3,SNX2,CAPN1,EME1,POLR2C,POLR2D,POLR2A,POLR2B,POLR2H,EIF4G1,POLR2I,DNAJC7,VBP1,IQGAP1,NUP153,KRT79,TUBB6,TCHP,APOBEC3F,KTN1,PIK3R1,CEP97,VCP,PRRC2B,PCM1,JUP,LARS,RIC8A,SLK,SLC25A18,SMARCA2,KRT33B,ELAVL2,SEMG1,SEMG2,PLD6,PEG10,TRMT2A,EIF3A,EIF3B,EIF3C,EIF3D,EIF3F,EIF3G,EIF3H,EIF3I,EIF3K,WDR62,FTL,LTN1,GNA13,SPTAN1,RPAP3,SKIV2L,AUP1,UXT,PFDN6,CBWD1,ECH1,SYNE2,EIF3L,RAB2A,RER1,WDR6,SET,LMNA,HLA-A,HLA-C,CCDC22,APBB1,HERC2,KRT19,EIF3M,PIKFYVE,ARID1B,EXD2,LCP1,TUBA1C,TTC37,ZNF106,PFDN4,PFDN5,ECD,NIN,COPG1,UBE3A,CEP55,SSSCA1,URI1,POLR2K,NEK11,WWOX,CLU,SPTLC2,KIAA1217,ASPM,POLR2J,KDELR1,ZBTB5,UBE2O	2965,7417,2968,27043,23557,10455,3646,23598,10342,23368,5500,3799,5824,10869,84461,11260,117178,58533,57148,3854,1468,5905,51065,3835,1315,1314,3831,9276,57510,57448,1495,3133,7965,9700,1499,8533,10112,28988,6711,5597,5261,55697,2316,2314,1062,2495,79871,4644,25813,6311,25814,25953,372,54927,10802,2778,708,8030,55243,4134,8239,80198,51377,8604,253959,116143,5499,150472,9859,10972,5256,5257,57599,5255,9919,79803,91754,54939,10600,10920,1399,369,2071,81027,523,2289,91833,80184,9525,150684,9255,54951,3800,23412,5770,55210,8289,11001,6272,10989,10985,22862,8550,55127,642,84219,29843,54438,54822,29922,9731,10142,51122,10147,345651,9738,56993,54881,79576,6602,6603,10382,10381,11316,8031,8110,6643,823,146956,5432,5433,5430,5431,5437,1981,5438,7266,7411,8826,9972,338785,84617,84260,200316,3895,5295,79598,7415,84726,5108,3728,51520,60626,9748,83733,6595,3884,1993,6406,6407,201164,23089,27037,8661,8662,8663,8664,8665,8666,8667,8668,27335,284403,2512,26046,10672,6709,79657,6499,550,8409,10471,55871,1891,23224,51386,5862,11079,11180,6418,4000,3105,3107,28952,322,8924,3880,10480,200576,57492,55218,3936,84790,9652,64397,5203,5204,11319,51199,22820,7337,55165,10534,8725,5440,79858,51741,1191,9517,56243,259266,5439,10945,9925,63893
GO:0051641	cellular localization	31	252	878	0.457526472791	1.69912996691e-06	0.002	SNAPIN,TOMM22,UXT,SYNE2,ASPM,TMED10,RER1,KIF5B,PEX19,LMNA,HPS6,RGPD5,PIKFYVE,SPTBN1,KIF22,PIK3R1,MIOS,VPS4B,SEH1L,PCM1,NIN,CTNNA1,ESPL1,CTNNB1,COPG1,FLNA,CENPE,MAP4,MYO5A,SAMM50,NME7	23557,56993,8409,23224,259266,10972,11079,3799,5824,4000,79803,84220,200576,6711,3835,5295,54468,9525,81929,5108,51199,1495,9700,1499,22820,2316,1062,4134,4644,25813,29922
GO:0044446	intracellular organelle part	167	252	7503	0.451886125138	6.57170992262e-16	0	GTF2H1,VDAC2,GTF2H4,PELP1,SNAPIN,ECI2,EIF3E,PATZ1,TFG,PPP1R13B,PPP1CB,KIF5B,PEX19,USP19,XPOT,SSX2IP,SNX6,POLR2M,SLC25A10,RANGAP1,KIF22,COPB1,COPA,KLC1,COPB2,LCP1,BIRC6,SEH1L,HLA-E,ESPL1,CTNNB1,COPS3,KIF20A,DBNL,SPTBN1,MAPK6,UCHL5,VAC14,FLNA,FLII,CENPE,MAP4,RPAP2,MYO5A,SAMM50,ATXN2,ARCN1,CHCHD3,SEC24A,GNAS,C1QBP,SMARCA2,MUS81,SLC25A12,TTC37,PPP1CA,CEP170,KRT36,TMED10,NIN,SEC16A,HPS6,XPO5,ERCC3,TUBB1,ATP6V1A,ASAH1,FKBP5,CEP290,VPS4B,COMMD1,KIF5C,PTPN1,ATAD3A,ARID1A,SLC25A22,SLC27A2,SORT1,IMMT,FNDC3A,HEATR1,CEP97,SPECC1L,SENP1,URI1,NME7,CEP104,AKAP9,SUGP2,CCP110,TOMM22,TEX10,NKAP,SMARCD1,SMARCD2,TUBB4A,TUBB3,DPF3,SNX2,EME1,POLR2C,POLR2D,POLR2A,POLR2B,POLR2G,POLR2H,POLR2I,DNAJC7,KRT6B,IQGAP1,NUP153,KRT79,TUBB6,TCHP,APOBEC3F,KTN1,VCP,RHBDD2,PCM1,JUP,SLC25A18,KRT33B,KRT19,PLD6,EIF3A,EIF3B,COPS8,NEURL4,WDR62,SPTAN1,PIK3R1,SKIV2L,UXT,USMG5,COPZ1,SYNE2,ARID1B,RAB2A,RER1,SET,LMNA,HLA-A,HLA-C,APBB1,HERC2,MAP7D1,PIKFYVE,KRT75,TUBA1C,MIOS,COPG2,EIF3L,ZNF106,MAPKAPK5,ECD,COPE,GTF3C2,COPG1,CEP55,POLR2K,NEK11,WWOX,CLU,SPTLC2,ASPM,POLR2J,KDELR1	2965,7417,2968,27043,23557,10455,3646,23598,10342,23368,5500,3799,5824,10869,11260,117178,58533,81488,1468,5905,3835,1315,1314,3831,9276,3936,57448,81929,3133,9700,1499,8533,10112,28988,6711,5597,51377,55697,2316,2314,1062,4134,79871,4644,25813,6311,372,54927,10802,2778,708,6595,80198,8604,9652,5499,9859,8689,10972,51199,9919,79803,57510,2071,81027,523,427,2289,80184,9525,150684,3800,5770,55210,8289,79751,11001,6272,10989,22862,55127,79598,23384,29843,8725,29922,9731,10142,10147,9738,56993,54881,79576,6602,6603,10382,10381,8110,6643,146956,5432,5433,5430,5431,5436,5437,5438,7266,3854,8826,9972,338785,84617,84260,200316,3895,7415,57414,5108,3728,83733,3884,3880,201164,8661,8662,10920,84461,284403,6709,5295,6499,8409,84833,22818,23224,57492,5862,11079,6418,4000,3105,3107,322,8924,55700,200576,9119,84790,54468,26958,51386,64397,8550,11319,11316,2976,22820,55165,5440,79858,51741,1191,9517,259266,5439,10945
GO:0008104	protein localization	48	252	1446	0.447882073146	1.08443953268e-08	0	GNAS,SNAPIN,TOMM22,AUP1,COPE,COPZ1,SNX2,SYNE2,RAB2A,TMED10,RER1,PEX19,SEC16A,HPS6,XPOT,SNX6,HERC2,NUP153,XPO5,CLU,ERCC3,COPG1,RGPD5,VCP,COPB1,PIK3R1,MIOS,COPG2,CEP290,VPS4B,COMMD1,ATP6V1A,SEH1L,PCM1,CTNNA1,CTNNB1,KIF20A,PIKFYVE,SPTBN1,FLNA,MYO5A,SAMM50,LMNA,CCDC22,ARCN1,KDELR1,NME7,SEC24A	2778,23557,56993,550,11316,22818,6643,23224,5862,10972,11079,5824,9919,79803,11260,58533,8924,9972,57510,1191,2071,22820,84220,7415,1315,5295,54468,26958,80184,9525,150684,523,81929,5108,1495,1499,10112,200576,6711,2316,4644,25813,4000,28952,372,10945,29922,10802
GO:0033036	macromolecule localization	48	252	1458	0.443856223723	1.40779477611e-08	0	GNAS,SNAPIN,TOMM22,AUP1,COPE,COPZ1,SNX2,SYNE2,RAB2A,TMED10,RER1,PEX19,SEC16A,HPS6,XPOT,SNX6,HERC2,NUP153,XPO5,CLU,ERCC3,COPG1,RGPD5,VCP,COPB1,PIK3R1,MIOS,COPG2,CEP290,VPS4B,COMMD1,ATP6V1A,SEH1L,PCM1,CTNNA1,CTNNB1,KIF20A,PIKFYVE,SPTBN1,FLNA,MYO5A,SAMM50,LMNA,CCDC22,ARCN1,KDELR1,NME7,SEC24A	2778,23557,56993,550,11316,22818,6643,23224,5862,10972,11079,5824,9919,79803,11260,58533,8924,9972,57510,1191,2071,22820,84220,7415,1315,5295,54468,26958,80184,9525,150684,523,81929,5108,1495,1499,10112,200576,6711,2316,4644,25813,4000,28952,372,10945,29922,10802
GO:0045184	establishment of protein localization	40	252	1206	0.437757356665	2.28840937767e-07	0	GNAS,SNAPIN,TOMM22,AUP1,COPZ1,SNX2,RAB2A,TMED10,PEX19,SEC16A,XPOT,SNX6,HERC2,NUP153,XPO5,CLU,COPG1,RGPD5,VCP,COPB1,PIK3R1,COPG2,CEP290,VPS4B,COMMD1,ATP6V1A,SEH1L,JUP,COPE,KIF20A,SPTBN1,CEP55,FLNA,MYO5A,SAMM50,LMNA,CCDC22,ARCN1,KDELR1,SEC24A	2778,23557,56993,550,22818,6643,5862,10972,5824,9919,11260,58533,8924,9972,57510,1191,22820,84220,7415,1315,5295,26958,80184,9525,150684,523,81929,3728,11316,10112,6711,55165,2316,4644,25813,4000,28952,372,10945,10802
GO:1902494	catalytic complex	27	252	794	0.435865411546	1.63488270284e-05	0.039	GTF2H1,GNAS,PIK3R1,GTF2H4,VAC14,PPP1CA,PPP1CB,POLR2C,POLR2D,POLR2A,POLR2B,PHKA2,POLR2H,POLR2I,POLR2J,POLR2M,ERCC3,COMMD1,TEX10,POLR2G,PHKG2,UCHL5,PELP1,POLR2K,RPAP2,SPTLC2,URI1	2965,2778,5295,2968,55697,5499,5500,5432,5433,5430,5431,5256,5437,5438,5439,81488,2071,150684,54881,5436,5261,51377,27043,5440,79871,9517,8725
GO:0015031	protein transport	37	252	1113	0.435440408602	6.55221007671e-07	0	GNAS,SNAPIN,TOMM22,AUP1,COPZ1,SNX2,RAB2A,TMED10,PEX19,SEC16A,XPOT,SNX6,HERC2,NUP153,XPO5,CLU,COPG1,RGPD5,VCP,COPB1,PIK3R1,COPG2,CEP290,VPS4B,COMMD1,ATP6V1A,SEH1L,COPE,KIF20A,SPTBN1,MYO5A,SAMM50,LMNA,CCDC22,ARCN1,KDELR1,SEC24A	2778,23557,56993,550,22818,6643,5862,10972,5824,9919,11260,58533,8924,9972,57510,1191,22820,84220,7415,1315,5295,26958,80184,9525,150684,523,81929,11316,10112,6711,4644,25813,4000,28952,372,10945,10802
GO:0005829	cytosol	88	252	3055	0.433593935392	1.85158931761e-12	0	CTNNB1,TFG,PPP1CB,PEX19,XPOT,RANGAP1,KIF22,COPB1,COPA,KLC1,COPB2,ATP6V1A,SEH1L,CTNNA1,AIMP2,ESPL1,EIF3E,DBNL,SPTBN1,PHKG2,UCHL5,FLNA,CENPE,FTH1,XPO5,MYO5A,ATXN10,ARCN1,CAPN1,GNAS,C1QBP,USP9X,SPTAN1,PPP1CA,MAPK6,PHKA2,PHKB,PHKA1,SEC16A,NEK9,CRKL,ARAF,CEP290,VPS4B,AIMP1,PTPN1,FNDC3A,PFDN4,USP19,SEC24A,WWOX,AKAP9,CCP110,TUBB4A,POLR2H,EIF4G1,DNAJC7,IQGAP1,VCP,CEP97,PCM1,JUP,LARS,EIF3A,EIF3B,EIF3C,EIF3D,EIF3F,EIF3G,EIF3H,EIF3I,EIF3K,FTL,GNA13,PIK3R1,COPZ1,SET,LMNA,BLMH,PIKFYVE,LCP1,COPG2,ZNF106,MAPKAPK5,COPE,COPG1,POLR2K,CLU	1499,10342,5500,5824,11260,5905,3835,1315,1314,3831,9276,523,81929,1495,7965,9700,3646,28988,6711,5261,51377,2316,1062,2495,57510,4644,25814,372,823,2778,708,8239,6709,5499,5597,5256,5257,5255,9919,91754,1399,369,80184,9525,9255,5770,22862,5203,10869,10802,51741,10142,9738,10382,5437,1981,7266,8826,7415,79598,5108,3728,51520,8661,8662,8663,8664,8665,8666,8667,8668,27335,2512,10672,5295,22818,6418,4000,642,200576,3936,26958,64397,8550,11316,22820,5440,1191
GO:0009987	cellular process	214	252	12309	0.429867122243	2.65711508514e-10	0	GTF2H1,VDAC2,GTF2H4,PELP1,SNAPIN,ECI2,EIF3E,PATZ1,TFG,PPP1CB,KIF5B,PEX19,USP19,HPS5,XPOT,SSX2IP,SNX2,RALGAPB,POLR2M,SLC25A10,RANGAP1,RPS27L,KIF22,COPB1,COPA,KLC1,COPB2,XPO5,BIRC6,SEH1L,CTNNA1,HLA-E,AIMP2,ESPL1,CTNNB1,COPS3,KIF20A,DBNL,SPTBN1,MAPK6,PHKG2,VAC14,FLNA,FLII,CENPE,FTH1,RPAP2,MYO5A,SAMM50,ATXN2,ATXN10,PNKD,ARCN1,CHCHD3,SEC24A,GNAS,C1QBP,SMARCA2,KIRREL,MAP4,USP9X,MUS81,UCHL5,SLC25A12,WDR92,PPP1CA,WDR59,PHKA2,PHKB,WDR48,PHKA1,SEC16A,HPS6,NEK9,COMMD4,USP16,COPS8,CRKL,ARAF,ERCC3,TUBB1,ATP6V1A,ASAH1,FKBP5,CEP290,VPS4B,COMMD1,AIMP1,COMMD8,COMMD3,PTPN1,ATAD3A,ARID1A,SLC25A22,SLC27A2,SORT1,IMMT,GCN1,FNDC3A,MAPKAPK5,ASPM,BLMH,WDR24,SENP1,TRPM7,NME7,AKAP9,COMMD2,SUGP2,CCP110,TOMM22,KIF5C,NKAP,SMARCD1,SMARCD2,TUBB4A,TUBB3,COPE,NCOA4,DPF3,CAPN1,EME1,POLR2C,POLR2D,POLR2A,POLR2B,POLR2G,POLR2H,EIF4G1,POLR2I,DNAJC7,VBP1,IQGAP1,NUP153,TUBB6,TCHP,APOBEC3F,KTN1,CEP97,VCP,PCM1,JUP,LARS,RIC8A,SLK,SLC25A18,SPTAN1,SEMG1,SEMG2,PLD6,PEG10,TRMT2A,EIF3A,EIF3B,EIF3C,EIF3D,EIF3F,EIF3G,EIF3H,EIF3I,EIF3K,WDR62,FTL,LTN1,GNA13,PIK3R1,SKIV2L,WDR6,UXT,PFDN6,COPZ1,ECH1,SYNE2,ARID1B,RAB2A,RER1,SET,LMNA,HLA-A,HLA-C,CCDC22,APBB1,HERC2,HPS3,KRT19,EIF3M,PIKFYVE,SPECC1L,KRT75,EXD2,LCP1,TUBA1C,MIOS,EIF3L,TMED10,PFDN4,PFDN5,ECD,NIN,GTF3C2,COPG1,UBE3A,CEP55,SSSCA1,URI1,POLR2K,NEK11,WWOX,CLU,SPTLC2,POLR2J,KDELR1,ZBTB5,UBE2O	2965,7417,2968,27043,23557,10455,3646,23598,10342,5500,3799,5824,10869,11234,11260,117178,6643,57148,81488,1468,5905,51065,3835,1315,1314,3831,9276,57510,57448,81929,1495,3133,7965,9700,1499,8533,10112,28988,6711,5597,5261,55697,2316,2314,1062,2495,79871,4644,25813,6311,25814,25953,372,54927,10802,2778,708,6595,55243,4134,8239,80198,51377,8604,116143,5499,79726,5256,5257,57599,5255,9919,79803,91754,54939,10600,10920,1399,369,2071,81027,523,427,2289,80184,9525,150684,9255,54951,23412,5770,55210,8289,79751,11001,6272,10989,10985,22862,8550,259266,642,84219,29843,54822,29922,10142,51122,10147,9738,56993,3800,79576,6602,6603,10382,10381,11316,8031,8110,823,146956,5432,5433,5430,5431,5436,5437,1981,5438,7266,7411,8826,9972,84617,84260,200316,3895,79598,7415,5108,3728,51520,60626,9748,83733,6709,6406,6407,201164,23089,27037,8661,8662,8663,8664,8665,8666,8667,8668,27335,284403,2512,26046,10672,5295,6499,11180,8409,10471,22818,1891,23224,57492,5862,11079,6418,4000,3105,3107,28952,322,8924,84343,3880,10480,200576,23384,9119,55218,3936,84790,54468,51386,10972,5203,5204,11319,51199,2976,22820,7337,55165,10534,8725,5440,79858,51741,1191,9517,5439,10945,9925,63893
GO:0044422	organelle part	167	252	7727	0.429549069322	1.59116786755e-14	0	GTF2H1,VDAC2,GTF2H4,PELP1,SNAPIN,ECI2,EIF3E,PATZ1,TFG,PPP1R13B,PPP1CB,KIF5B,PEX19,USP19,XPOT,SSX2IP,SNX6,POLR2M,SLC25A10,RANGAP1,KIF22,COPB1,COPA,KLC1,COPB2,LCP1,BIRC6,SEH1L,HLA-E,ESPL1,CTNNB1,COPS3,KIF20A,DBNL,SPTBN1,MAPK6,UCHL5,VAC14,FLNA,FLII,CENPE,MAP4,RPAP2,MYO5A,SAMM50,ATXN2,ARCN1,CHCHD3,SEC24A,GNAS,C1QBP,SMARCA2,MUS81,SLC25A12,TTC37,PPP1CA,CEP170,KRT36,TMED10,NIN,SEC16A,HPS6,XPO5,ERCC3,TUBB1,ATP6V1A,ASAH1,FKBP5,CEP290,VPS4B,COMMD1,KIF5C,PTPN1,ATAD3A,ARID1A,SLC25A22,SLC27A2,SORT1,IMMT,FNDC3A,HEATR1,CEP97,SPECC1L,SENP1,URI1,NME7,CEP104,AKAP9,SUGP2,CCP110,TOMM22,TEX10,NKAP,SMARCD1,SMARCD2,TUBB4A,TUBB3,DPF3,SNX2,EME1,POLR2C,POLR2D,POLR2A,POLR2B,POLR2G,POLR2H,POLR2I,DNAJC7,KRT6B,IQGAP1,NUP153,KRT79,TUBB6,TCHP,APOBEC3F,KTN1,VCP,RHBDD2,PCM1,JUP,SLC25A18,KRT33B,KRT19,PLD6,EIF3A,EIF3B,COPS8,NEURL4,WDR62,SPTAN1,PIK3R1,SKIV2L,UXT,USMG5,COPZ1,SYNE2,ARID1B,RAB2A,RER1,SET,LMNA,HLA-A,HLA-C,APBB1,HERC2,MAP7D1,PIKFYVE,KRT75,TUBA1C,MIOS,COPG2,EIF3L,ZNF106,MAPKAPK5,ECD,COPE,GTF3C2,COPG1,CEP55,POLR2K,NEK11,WWOX,CLU,SPTLC2,ASPM,POLR2J,KDELR1	2965,7417,2968,27043,23557,10455,3646,23598,10342,23368,5500,3799,5824,10869,11260,117178,58533,81488,1468,5905,3835,1315,1314,3831,9276,3936,57448,81929,3133,9700,1499,8533,10112,28988,6711,5597,51377,55697,2316,2314,1062,4134,79871,4644,25813,6311,372,54927,10802,2778,708,6595,80198,8604,9652,5499,9859,8689,10972,51199,9919,79803,57510,2071,81027,523,427,2289,80184,9525,150684,3800,5770,55210,8289,79751,11001,6272,10989,22862,55127,79598,23384,29843,8725,29922,9731,10142,10147,9738,56993,54881,79576,6602,6603,10382,10381,8110,6643,146956,5432,5433,5430,5431,5436,5437,5438,7266,3854,8826,9972,338785,84617,84260,200316,3895,7415,57414,5108,3728,83733,3884,3880,201164,8661,8662,10920,84461,284403,6709,5295,6499,8409,84833,22818,23224,57492,5862,11079,6418,4000,3105,3107,322,8924,55700,200576,9119,84790,54468,26958,51386,64397,8550,11319,11316,2976,22820,55165,5440,79858,51741,1191,9517,259266,5439,10945
GO:0003723	RNA binding	47	252	1513	0.414306499476	1.19067995584e-07	0	C1QBP,SUGP2,TRMT2A,SKIV2L,NKAP,PELP1,PEG10,PTPN1,POLR2A,POLR2B,EIF4G1,HLA-A,XPOT,EIF3A,ATXN2,CRKL,XPO5,RPS27L,APOBEC3F,KTN1,VCP,WDR6,EIF3L,AIMP1,ZNF106,ELAVL2,CTNNA1,EIF3E,SPTBN1,PRRC2B,IMMT,UCHL5,FLNA,FNDC3A,MAP4,MYO5A,HEATR1,GCN1,EIF3B,EIF3C,EIF3D,EIF3F,EIF3G,EIF3H,EIF3I,ARCN1,UBE2O	708,10147,27037,6499,79576,27043,23089,5770,5430,5431,1981,3105,11260,8661,6311,1399,57510,51065,200316,3895,7415,11180,51386,9255,64397,1993,1495,3646,6711,84726,10989,51377,2316,22862,4134,4644,55127,10985,8662,8663,8664,8665,8666,8667,8668,372,63893
GO:0065003	macromolecular complex assembly	36	252	1144	0.408144673394	3.34752361949e-06	0.005	C1QBP,PFDN6,TFG,ASPM,TMED10,SET,SEC16A,SNX2,USP16,ATXN2,NUP153,VCP,EIF3M,TUBB1,CLU,EIF3L,EIF3H,CTNNA1,EIF3E,DBNL,SEMG1,SEMG2,FLNA,CENPE,SAMM50,EIF3A,EIF3B,EIF3C,EIF3D,EIF3F,EIF3G,ATXN10,EIF3I,EIF3K,TRPM7,SEC24A	708,10471,10342,259266,10972,6418,9919,6643,10600,6311,9972,7415,10480,81027,1191,51386,8667,1495,3646,28988,6406,6407,2316,1062,25813,8661,8662,8663,8664,8665,8666,25814,8668,27335,54822,10802
GO:0022402	cell cycle process	32	252	1011	0.406832152581	1.10591768113e-05	0.035	AKAP9,SSSCA1,CCP110,USP9X,BIRC6,TUBB4A,TUBB3,PPP1CB,ASPM,LMNA,NEK9,APBB1,USP16,NUP153,RPS27L,TUBB1,KIF22,WDR6,CEP290,VPS4B,SEH1L,PCM1,ESPL1,KIF20A,SPTBN1,CEP55,FLNA,CENPE,MAP4,NEK11,PLD6,WDR62	10142,10534,9738,8239,57448,10382,10381,5500,259266,4000,91754,322,10600,9972,51065,81027,3835,11180,80184,9525,81929,5108,9700,10112,6711,55165,2316,1062,4134,79858,201164,284403
GO:0016043	cellular component organization	112	252	4525	0.389782172644	7.84328003148e-12	0	GTF2H4,SNAPIN,CTNNB1,TFG,KIF5B,PEX19,SSX2IP,SNX2,RALGAPB,KIF22,COPB1,COPA,KLC1,COPB2,LCP1,BIRC6,SEH1L,CTNNA1,ESPL1,EIF3E,COPS3,KIF20A,DBNL,SPTBN1,FLNA,FLII,CENPE,FTH1,MYO5A,SAMM50,ATXN2,ATXN10,ARCN1,CHCHD3,CAPN1,C1QBP,SMARCA2,KIRREL,MAP4,USP9X,SPTAN1,TMED10,NIN,RIC8A,SEC16A,HPS6,NEK9,USP16,EIF3C,ATP6V1A,ERCC3,TUBB1,CEP290,VPS4B,PTPN1,ARID1A,SORT1,IMMT,CEP97,SEC24A,TRPM7,NME7,AKAP9,CCP110,TOMM22,KIF5C,SMARCD1,SMARCD2,TUBB4A,TUBB3,SSSCA1,DPF3,ASPM,NUP153,VCP,TCHP,RAB2A,PCM1,JUP,HPS5,SEMG1,SEMG2,PLD6,EIF3A,EIF3B,COPS8,EIF3D,EIF3F,EIF3G,EIF3H,EIF3I,EIF3K,WDR62,FTL,UXT,PFDN6,COPZ1,SYNE2,ARID1B,RER1,SET,LMNA,APBB1,HPS3,KRT19,EIF3M,PIKFYVE,EIF3L,COPE,COPG1,NEK11,CLU	2968,23557,1499,10342,3799,5824,117178,6643,57148,3835,1315,1314,3831,9276,3936,57448,81929,1495,9700,3646,8533,10112,28988,6711,2316,2314,1062,2495,4644,25813,6311,25814,372,54927,823,708,6595,55243,4134,8239,6709,10972,51199,60626,9919,79803,91754,10600,8663,523,2071,81027,80184,9525,5770,8289,6272,10989,79598,10802,54822,29922,10142,9738,56993,3800,6602,6603,10382,10381,10534,8110,259266,9972,7415,84260,5862,5108,3728,11234,6406,6407,201164,8661,8662,10920,8664,8665,8666,8667,8668,27335,284403,2512,8409,10471,22818,23224,57492,11079,6418,4000,322,84343,3880,10480,200576,51386,11316,22820,79858,1191
GO:0071840	cellular component organization or biogenesis	112	252	4549	0.386655515359	1.12100977242e-11	0	GTF2H4,SNAPIN,CTNNB1,TFG,KIF5B,PEX19,SSX2IP,SNX2,RALGAPB,KIF22,COPB1,COPA,KLC1,COPB2,LCP1,BIRC6,SEH1L,CTNNA1,ESPL1,EIF3E,COPS3,KIF20A,DBNL,SPTBN1,FLNA,FLII,CENPE,FTH1,MYO5A,SAMM50,ATXN2,ATXN10,ARCN1,CHCHD3,CAPN1,C1QBP,SMARCA2,KIRREL,MAP4,USP9X,SPTAN1,TMED10,NIN,RIC8A,SEC16A,HPS6,NEK9,USP16,EIF3C,ATP6V1A,ERCC3,TUBB1,CEP290,VPS4B,PTPN1,ARID1A,SORT1,IMMT,CEP97,SEC24A,TRPM7,NME7,AKAP9,CCP110,TOMM22,KIF5C,SMARCD1,SMARCD2,TUBB4A,TUBB3,SSSCA1,DPF3,ASPM,NUP153,VCP,TCHP,RAB2A,PCM1,JUP,HPS5,SEMG1,SEMG2,PLD6,EIF3A,EIF3B,COPS8,EIF3D,EIF3F,EIF3G,EIF3H,EIF3I,EIF3K,WDR62,FTL,UXT,PFDN6,COPZ1,SYNE2,ARID1B,RER1,SET,LMNA,APBB1,HPS3,KRT19,EIF3M,PIKFYVE,EIF3L,COPE,COPG1,NEK11,CLU	2968,23557,1499,10342,3799,5824,117178,6643,57148,3835,1315,1314,3831,9276,3936,57448,81929,1495,9700,3646,8533,10112,28988,6711,2316,2314,1062,2495,4644,25813,6311,25814,372,54927,823,708,6595,55243,4134,8239,6709,10972,51199,60626,9919,79803,91754,10600,8663,523,2071,81027,80184,9525,5770,8289,6272,10989,79598,10802,54822,29922,10142,9738,56993,3800,6602,6603,10382,10381,10534,8110,259266,9972,7415,84260,5862,5108,3728,11234,6406,6407,201164,8661,8662,10920,8664,8665,8666,8667,8668,27335,284403,2512,8409,10471,22818,23224,57492,11079,6418,4000,322,84343,3880,10480,200576,51386,11316,22820,79858,1191
GO:0033554	cellular response to stress	40	252	1355	0.381675450339	4.2799640428e-06	0.007	GTF2H1,POLR2J,MUS81,GTF2H4,PPP1CA,EME1,POLR2C,POLR2D,WDR59,POLR2B,POLR2G,POLR2H,WDR48,USP19,LMNA,POLR2I,DNAJC7,APBB1,USP16,HERC2,NUP153,CRKL,VCP,RPS27L,ERCC3,KIF22,PIK3R1,MIOS,POLR2A,SEH1L,MAPKAPK5,CTNNA1,PTPN1,COPS3,UCHL5,GCN1,POLR2K,NEK11,COPS8,WDR24	2965,5439,80198,2968,5499,146956,5432,5433,79726,5431,5436,5437,57599,10869,4000,5438,7266,322,10600,8924,9972,1399,7415,51065,2071,3835,5295,54468,5430,81929,8550,1495,5770,8533,51377,10985,5440,79858,10920,84219
